ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
F9UP07,987.7872849614829,-0.21854572414854717,0.0359356936094774,-6.081578013312915,1.19005437595193e-09,6.378691455102344e-09
F9URC8,986.1980517450396,0.4207879737417321,0.041603710250262264,10.114193450789154,4.779372308725258e-24,6.36194592088594e-23
Q88VE2,1065.659065236115,-0.3122511484510215,0.03679105362967518,-8.487148848576703,2.1176845209721726e-17,2.0464162919009937e-16
F9UTA5,1166.0932174561153,-0.04855571513854086,0.07050947455702795,-0.6886410009943993,0.4910492125238358,0.5918115619576535
Q88XQ0,980.0120006307784,0.07524994981292418,0.03796948250575482,1.9818534477397467,0.04749564544841339,0.07975459260761146
Q88ZS1,1006.1570600018821,0.40635273913896847,0.03829781943749534,10.610336178595334,2.667874268414463e-26,4.031900210160204e-25
Q88TV5,991.7283968262973,-0.17699635677398237,0.04278790702889776,-4.1365976759378285,3.5249334751933e-05,0.00011140119945186373
Q88VJ4,1143.1932414803043,-0.09762946983021091,0.037294179405481374,-2.617820565743877,0.008849332480195383,0.01782280389297868
Q88UU2,1099.4305369859728,0.23151893847739854,0.035467704464781855,6.5275986131915715,6.683250598904136e-11,4.0584089739568925e-10
Q88XF3,978.4087008497345,-0.1518296769037411,0.03846300615181034,-3.947420966122143,7.899758372584861e-05,0.00023805868559063822
F9UPX5,649.4745501218914,0.04793352320567499,0.05413907974763089,0.8853775023350402,0.37595306219360036,0.47676066562090647
Q88V96,1105.549941862165,0.25369345302134216,0.08631787611696068,2.939060417538398,0.003292088929662972,0.007247643755336882
F9UN65,1030.2005485224752,0.009877692143469981,0.03868584442107366,0.2553309173235786,0.7984675225456436,0.8803996120752139
F9UKZ6,883.7866589484729,-1.0553258922023525,0.04072808485345644,-25.91150298374,4.941347490111748e-148,1.4188726364463733e-145
F9UTW8,858.2213978940357,-0.12429751836162832,0.03556249676663047,-3.495185368375513,0.00047373261879827996,0.0012272190358021842
F9UQ97,1041.893221363531,-0.19533565982231227,0.03755666307699389,-5.201091998558551,1.9812099598226548e-07,8.563939826330185e-07
Q88VQ7,1092.0856309490903,0.02289446585549215,0.03516741577271766,0.6510135974578297,0.5150377094309397,0.614742159118877
F9ULY7,1089.017851607446,-0.1281211442794964,0.03515671605319435,-3.644286459680732,0.0002681346492732219,0.0007243960282784623
Q88UT2,1207.9861298492153,-0.06402696414536471,0.03387469226505086,-1.8901120531040956,0.05874297544107169,0.09622932407217122
F9UL33,1168.3492640468749,0.02059280218012862,0.04851135800723274,0.42449444884759485,0.6712052528889435,0.761746453137013
Q88UX4,1067.3558443145942,-0.15601264457336117,0.03648412406736456,-4.276178983639522,1.9012838527689823e-05,6.306238521560486e-05
Q88W26,1088.9964360736078,0.2732396588335711,0.037729624507770884,7.242045538441391,4.4196738688175963e-13,3.1955195957997726e-12
F9UPS7,1094.5862437401208,0.03847523039656973,0.03406115518953582,1.1295926454188492,0.25864791143628996,0.3484465831011681
F9UTV3,1204.9126979788543,0.483415964363912,0.045840865366381565,10.545524402740355,5.327481534973257e-26,7.932028063182404e-25
F9UMH0,1085.838761769753,0.17255699562478508,0.0357783059795584,4.822950413677324,1.414501447502716e-06,5.436229272429176e-06
F9UMC8,1143.8670537898713,-0.3848092613455306,0.05924601755601589,-6.49510764131448,8.297406307153372e-11,4.963626987314964e-10
F9US18,967.7127792243147,0.19436199472582716,0.03984825910901676,4.877552973997989,1.0741000709767963e-06,4.183994462525893e-06
F9UL40,988.915909266589,0.08149068754678906,0.03656223096110551,2.228821529886345,0.025825781837783824,0.04655589371654304
F9UMS0,1172.4058004204742,0.23255235916848288,0.07138296380518487,3.2578131639806127,0.0011227430040816513,0.002705891412714771
F9UMR9,1064.6703241268463,0.37058255129746365,0.034489441720349644,10.744811536882912,6.268982174231963e-27,9.767948969152129e-26
F9UPI3,1011.3231404325261,-0.5523199180067121,0.038691470484542224,-14.274978725023425,3.1338343421394623e-46,1.1452740050364217e-44
F9UNU0,774.5697122869448,0.30564463504337,0.04898932566807219,6.2390047398135104,4.4036365277239746e-10,2.4250162796507366e-09
Q88UZ7,955.3745581084914,-0.08895250863538164,0.03844950802015304,-2.3134888641164877,0.020695776316547853,0.038093873989250175
Q88VY1,1124.1147461763906,-0.21790929888894495,0.03523327073246925,-6.1847593016146085,6.219729801290165e-10,3.3879828998897648e-09
F9UN44,1349.112816514896,-0.19165454536122611,0.05626471163074246,-3.4063010332129395,0.0006584952807421338,0.001664874860744263
F9UP39,989.4959905052577,-0.21072985620460205,0.09588007396137394,-2.197848285864864,0.02795991917968859,0.049955055601043616
F9UTI2,1150.319460531947,-0.002763219506191038,0.05276940710516072,-0.05236404306541473,0.9582386242684712,0.9976094072240844
F9UTR4,1048.1787486250187,0.0796151729980687,0.03409821031418351,2.334878348877798,0.01954977671323061,0.036317052859143745
Q88U41,920.0913708270276,-0.08921658242941108,0.03933882633978131,-2.2679014787787652,0.023335212204248897,0.04252382278380805
Q88Z54,1168.5686318335354,-0.1997865276280156,0.030708044995791044,-6.505999572926218,7.717844510301733e-11,4.672550441477856e-10
F9UTT1,1025.2078531332986,0.14615181251151335,0.03517054532662295,4.155517384056061,3.2455226531663314e-05,0.00010338352666979914
F9UM99,1019.615744832516,-0.4196675402084098,0.03599842883721608,-11.657940464739031,2.0903756647989595e-31,4.040052967544143e-30
Q88Y23,1079.5371953613244,-0.02148895504164183,0.03556732107157198,-0.6041769352940495,0.5457260136773829,0.6425947788468305
F9UTW6,1029.204586937479,-0.35833345059545574,0.04608551351627505,-7.77540322880227,7.520745374498576e-15,6.220863457918575e-14
F9UNT0,910.0581378263597,0.07222471917497239,0.038413254552293497,1.8802030709647368,0.060080407245472756,0.09810042125377762
P77884,1266.5149316215886,-0.31221446330336927,0.04288324890766149,-7.280569249210716,3.324144960385343e-13,2.4296477710452872e-12
F9UM23,1274.4028621376644,-0.49287318646605327,0.05447770361791343,-9.047246005868464,1.466194421706968e-19,1.591396703149131e-18
F9UQM6,998.4994962877732,0.06042809663771609,0.03454716989514921,1.7491475226803117,0.08026552240306517,0.12633805797193498
Q88V05,1125.4593251819767,0.15421411355327486,0.03446489886471337,4.474526797789789,7.658072211144033e-06,2.668812153950665e-05
F9UQE9,1010.2389081177581,-0.03686710910357678,0.03524202278985378,-1.0461121747583362,0.2955092448296086,0.388471930743959
Q88YI8,1061.5596848334585,0.013764337082401042,0.03349249630679628,0.4109677868235815,0.6810961555647943,0.7712694494001332
F9UT98,883.6342665055387,0.23354567858311276,0.04355252052292418,5.362391792231274,8.212716681721703e-08,3.717919038346987e-07
Q88UH9,1102.3797762150111,-0.24370054191982193,0.06557189007268721,-3.7165398412288715,0.00020196980484987756,0.0005631455499628734
F9ULC7,959.3386368121081,-0.22289545389917068,0.03610453993662324,-6.173612911019895,6.674684256801295e-10,3.6162036000459845e-09
Q88YC0,1005.486256012161,0.2776417751230122,0.04198292101863215,6.613207666036241,3.760802835397454e-11,2.3475818941456155e-10
Q9RE01,1100.215646495936,-0.19759809578192072,0.05348703328071548,-3.694317737625651,0.000220477970774154,0.0006062390167661416
Q88VM1,1094.435117366995,-0.2596271845324003,0.03491140503782629,-7.4367440740667945,1.0319720459487272e-13,7.917037451744052e-13
Q88W32,916.6335480675234,-0.13729301339946676,0.04007971668769559,-3.425498599934353,0.0006136720969120158,0.0015633471670382154
Q890K8,1135.7865301670483,-0.012053509170814016,0.03362491051525747,-0.3584696282045026,0.719991892920617,0.8075801923942189
F9UU82,1192.734575300202,-0.37134085955089247,0.03963549603866065,-9.368896485833933,7.329480081101941e-21,8.666032331185236e-20
Q88SV6,1201.8124813646025,-0.31010137947338895,0.034771424456338906,-8.918282305712582,4.735759501060928e-19,5.00993505112235e-18
F9UMN7,775.6676906686038,-0.2203790066663869,0.046384271663997056,-4.7511580706233785,2.022549419532445e-06,7.627250156210533e-06
Q88UU1,928.0442915480302,0.1813654335941546,0.046750289773273536,3.879450469157062,0.00010469271586445943,0.00030764964749643777
Q88X05,1047.9629488988942,1.3927948879800254,0.05129423604752829,27.153048671774496,2.330601859578954e-162,9.369019475507395e-160
F9UPH4,874.4680033277677,0.011468289775927294,0.08523857812197314,0.134543419524392,0.8929728793659272,0.9521885875466916
F9URK6,1025.7377895511559,0.30574286881035334,0.034314583631978236,8.909997920692453,5.103352085077594e-19,5.342571714065606e-18
F9UMW9,1210.2786662203523,-0.14295341092919053,0.029455874987119334,-4.853137480781072,1.2152338253774057e-06,4.7063968959703e-06
Q88V80,1018.7626844499182,0.4780139326532367,0.04302838240810727,11.109270344384846,1.1307970923004966e-28,1.894085129603332e-27
Q88XY9,1114.107034811546,-0.12103791903618667,0.035121543622888204,-3.4462585225698334,0.0005684063080129873,0.0014609931957878576
Q88Z86,970.6935469245178,0.18758771534980417,0.041507664244414114,4.519351275591201,6.202940339045922e-06,2.1797045596997032e-05
F9UN67,757.2028165494715,0.11067285579963772,0.046279930659835086,2.391379032373686,0.016785214251106496,0.031590150416408294
F9UQQ9,1007.656861316489,-0.1502197460779297,0.036990509181157344,-4.061034827670077,4.885568194376507e-05,0.00015201226115629687
F9URM9,925.032667429566,0.07067004291155252,0.037791947148612434,1.8699762315408306,0.06148711857794544,0.1001532482509484
F9USK0,866.0821794196953,-0.20549022475243384,0.04031362837497865,-5.09728925516352,3.4455165200665155e-07,1.4549344969188438e-06
Q88VJ6,1161.4494487481732,-0.16917379093826623,0.03956649377714908,-4.275683154820493,1.90552068765026e-05,6.309879048067583e-05
F9UQ60,1250.4055029717604,0.3557222540952636,0.07496332408341473,4.7452838897517005,2.082141075762406e-06,7.837272588543886e-06
Q88WA8,925.8754425320498,-0.06761009843449095,0.043283556789623624,-1.5620273251365318,0.11828155179630058,0.17755483129989857
F9UQN3,1147.6629536135179,0.11392944733008524,0.046458810314564024,2.452267859609189,0.014195894382182885,0.02722685850017901
F9UT87,1014.2943868538996,-0.1892862069111269,0.055310606026801816,-3.4222406968277412,0.0006210730645498922,0.0015762081562440446
F9UQ90,862.8908721012853,0.42701055427822576,0.04004449546381832,10.66340203147385,1.5097183732271893e-26,2.298889341050493e-25
F9UNL2,1034.5707530930722,0.16434930074585638,0.037370341695037605,4.3978538405411545,1.0932655863062729e-05,3.7371833817612387e-05
Q88VM6,1004.0828647305317,0.4195679087307757,0.03514058798281566,11.939695173454451,7.349203284543274e-33,1.5073365920338754e-31
F9UQC4,923.1296085917853,-0.2149055976753406,0.03957022823981187,-5.430992117935844,5.60416100190207e-08,2.583569636197973e-07
F9UPJ4,761.4345562666994,-0.0031495972788899425,0.04697490702437275,-0.06704850479545997,0.946543088804686,0.9976094072240844
F9UM84,1047.4506577366913,-0.29403505810439073,0.03528169572407194,-8.333926475755442,7.820450120338123e-17,7.345376047607302e-16
F9UN55,1142.3130918249908,-0.290318237717152,0.031421966975316795,-9.239340043390934,2.4802223743011113e-20,2.832526688832519e-19
Q88YD2,942.2574440189738,-0.18715651753945578,0.037329707577370634,-5.013607919417792,5.34187836303608e-07,2.2047588315610923e-06
F9UP94,1090.8068735925422,-0.01844104969024869,0.032980207821040455,-0.5591550480917168,0.5760559085837913,0.6735732264417804
Q88SV5,1117.11427447467,-0.2005141142293525,0.030291662414886827,-6.619448991707035,3.6054022154200835e-11,2.2757990870209178e-10
Q88XW9,1063.6138490744709,-0.08453663848640863,0.03746692200461072,-2.256300596990739,0.024051812036952593,0.04375035492694544
F9UQP4,1056.4125267531706,0.13520432262981993,0.039328831248385335,3.437791521846224,0.000586479044692421,0.001503600612030314
F9UL36,1020.1752216262944,-0.11548043014378613,0.0400926385138529,-2.8803399931856584,0.003972465320790635,0.008604154412488338
F9USY7,797.7550917911822,0.6512378949429636,0.04378459092921559,14.873677728216943,4.885420589906257e-50,2.00401946647175e-48
F9UM27,1069.5140174456244,0.1635780969316922,0.03823656879009017,4.278053761301066,1.8853449237148905e-05,6.274078305739951e-05
Q88Z14,1169.4589426919918,-0.009902193629064998,0.0636168207225447,-0.155653701593356,0.8763059930201775,0.9419117892890678
Q88XY3,790.3634601291168,-1.4552585753287879,0.08615625068718821,-16.890922756289243,5.247583105979671e-64,3.1022476597115114e-62
F9US66,749.709699774828,0.24507778830097113,0.047589011668796664,5.149881867827581,2.6065057572561704e-07,1.1170738959669302e-06
Q88VZ6,1178.0455158518769,-0.20613854646856125,0.06527862382953172,-3.157826166906803,0.0015895031029943898,0.0037193262363431007
F9UR33,827.423702410053,-0.21802671582690888,0.04478253959562863,-4.868565244303188,1.124114097872319e-06,4.370346879542285e-06
F9UMX1,1170.398000903441,0.06841783529511908,0.039123807580390337,1.7487519627157027,0.0803339036385837,0.1263467498541105
F9UQ58,701.1789767568147,-0.10672700610860594,0.05075507717304483,-2.1027848257373325,0.03548458306468496,0.06143325750216776
F9UQB9,952.6760415739649,0.056430188660715405,0.05153252010527005,1.0950403462792129,0.27349896109252425,0.3630996775402733
F9UQH9,1018.1998317983453,-0.08585679843263191,0.038654369485809824,-2.221140832840393,0.026341424140042244,0.04735801656662335
F9UPM8,1256.0887913124618,0.23574858243939814,0.12533036647798004,1.8810172591398113,0.059969571101133184,0.0979990552140469
Q88YW9,972.3071983198947,-0.09495141318414622,0.04015108178569609,-2.3648531735942635,0.0180372202759736,0.03372540721368088
F9UMU0,1197.5173210846995,0.06937104471182488,0.03086206581258462,2.2477770973949993,0.024590406970767753,0.0445687267910218
F9UQS7,964.6300755647743,-0.0523556956127193,0.037430598961018136,-1.3987405242231046,0.16189080730882566,0.23193194774821066
F9UMS1,1000.0069014398692,1.0505499009948194,0.03571561767702638,29.41430022280064,3.604611794213802e-190,3.622634853184871e-187
Q88XY6,1138.9708531682634,-0.1207978125761534,0.032463040629396714,-3.721087434636842,0.0001983667368082096,0.0005572705144520771
Q88Z84,1008.5419931247415,-0.4589701436689614,0.03479906743552887,-13.189150672479391,1.0132030814535907e-39,3.1820909276901834e-38
F9URG7,1079.3966980570735,0.05854780019718558,0.03490117203207828,1.6775310623773112,0.09343868056451866,0.14458179209752312
F9UNV2,883.4250615233681,-0.16683783382466294,0.058735820857195746,-2.840478457435631,0.004504591533027009,0.009683667359769292
